AveragePrice,TotalVolume,4046,4225,4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,year,region,split
1.33,9300.68,700.49,69.08,0.0,8531.11,7873.32,657.79,0.0,1,2018,27,-0.04060433057693687
1.73,127303.22,28163.41,35430.27,1030.82,62678.72,62664.57,14.15,0.0,1,2018,28,0.7712635188427368
1.52,395603.64,46964.34,69633.44,902.45,278103.41,243693.54,34409.87,0.0,1,2018,29,0.4151690617450618
1.3,9611.05,152.88,557.79,0.0,8900.38,8855.57,44.81,0.0,1,2018,31,0.2971395342201386
1.49,38464.6,6397.29,7951.4,3.07,24112.84,24030.44,82.4,0.0,1,2018,32,0.8041345957319896
1.45,21030.5,2668.09,3672.23,0.0,14690.18,14656.79,33.39,0.0,1,2018,33,0.8262029645276794
1.35,16222.19,1232.84,14.77,0.0,14974.58,14964.58,10.0,0.0,1,2018,34,0.09812566535675325
1.39,93423.91,4596.03,20598.33,2.38,68227.17,50511.18,17715.99,0.0,1,2018,35,-1.9098123783268852
1.79,28810.01,1419.69,7924.56,0.0,19465.76,1810.39,17655.37,0.0,1,2018,36,-1.218048356098285
1.98,15599.43,53.11,7199.66,137.51,8209.15,6989.08,1220.07,0.0,1,2018,37,-0.4293596638387179
1.37,25379.38,116.82,4231.52,64.08,20966.96,17605.71,3361.25,0.0,1,2018,38,-1.3320622747099162
1.64,10330.34,2163.21,3679.52,0.0,4487.61,4470.94,16.67,0.0,1,2018,40,-2.5288760318867824
2.09,25338.78,10037.85,9975.9,0.0,5325.03,5325.03,0.0,0.0,1,2018,42,-0.7923650880245349
1.82,55046.34,2237.05,22969.16,26.49,29813.64,2212.14,27598.56,2.94,1,2018,43,-1.0719020127425387
1.42,18101.14,72.98,5337.9,78.54,12611.72,10510.26,2101.46,0.0,1,2018,44,0.9327400860162133
1.32,154855.44,22648.07,5540.63,0.0,126666.74,98653.99,28012.75,0.0,1,2018,45,-0.6826171902628586
1.4,119044.94,1107.76,18606.69,117.48,99213.01,79785.08,19427.93,0.0,1,2018,46,-0.16557189969158645
1.16,14528.98,1187.5,2738.36,0.0,10603.12,8990.31,1612.81,0.0,1,2018,48,2.6775014802030173
1.13,9642.69,144.73,240.09,0.0,9257.87,5052.89,4204.98,0.0,1,2018,49,1.0341960727150552
1.27,8547.08,91.99,361.39,0.0,8093.7,8019.99,73.71,0.0,1,2018,50,0.6403380533591686
1.71,247098.54,33131.12,71067.94,153.76,142745.72,82498.82,60184.91,61.99,1,2018,52,0.4584294612330529
1.61,25052.38,1641.29,8652.19,0.0,14758.9,14223.17,535.73,0.0,1,2018,53,0.1423822303919109
1.02,44458798.3,15391298.2,12092088.69,736111.95,16239299.46,11427676.19,4549192.2,262431.07,0,2018,51,0.2716388877549549
1.39,146026.55,16199.1,110553.33,75.68,19198.44,14577.68,4048.54,572.22,0,2018,0,-0.10882157445751021
0.98,736214.03,351670.47,40771.19,1927.32,341845.05,236330.16,103347.12,2167.77,0,2018,1,0.7773402377860521
1.05,120921.06,43959.7,7737.51,10587.99,58635.86,25041.55,33387.33,206.98,0,2018,3,-0.2193748689165806
1.23,744286.38,29700.23,583766.75,760.23,130059.17,88436.9,39633.38,1988.89,0,2018,4,-1.7391022473735975
1.17,180612.53,13760.66,76674.02,58.53,90119.32,18276.47,70992.85,850.0,0,2018,5,0.7733756866803199
1.15,320281.11,98384.47,102375.4,6325.45,113195.79,97998.67,15194.9,2.22,0,2018,7,0.9865048411565918
1.05,275586.88,71928.33,24159.82,12789.64,166709.09,153908.58,12766.19,34.32,0,2018,9,-0.4439543828057449
1.0,211785.38,54903.66,24187.07,3803.91,128890.74,102339.53,26543.91,7.3,0,2018,10,-0.9603178741596842
0.75,1637704.04,811125.72,249685.16,6537.09,570356.07,317365.41,234500.82,18489.84,0,2018,11,0.6755692412504801
1.02,958398.44,183950.96,211266.7,17845.51,545335.27,164955.46,380379.81,0.0,0,2018,12,0.8487101840837866
1.41,190440.25,2713.22,92788.36,41129.8,53808.87,36578.65,4348.82,12881.4,0,2018,14,0.062427290086290305
1.29,399286.91,22807.18,297989.98,391.41,78098.34,75552.96,647.61,1897.77,0,2018,17,-0.6067876814592364
0.51,2319971.72,1054280.07,136908.57,4065.99,1124717.09,1019285.89,104906.76,524.44,0,2018,18,-1.4325496235922959
1.09,250961.6,141677.92,12572.53,586.55,96124.6,39328.9,56679.03,116.67,0,2018,20,-0.7124404642124579
1.12,340245.85,94964.22,100320.38,6661.26,138299.99,79959.85,57800.14,540.0,0,2018,21,-0.1086901547200049
1.04,2927652.39,1125760.52,488736.35,79717.52,1233438.0,1135814.57,32751.81,64871.62,0,2018,22,-1.192853751361904
1.07,116659.32,29576.9,22810.66,267.04,64004.72,42116.02,20905.37,983.33,0,2018,23,0.20552929553117022
1.1,959734.11,649004.13,69665.23,2203.76,238860.99,111724.25,127026.74,110.0,0,2018,24,0.9258763948837236
0.95,297500.2,136353.75,12390.54,864.45,147891.46,111812.76,33554.26,2524.44,0,2018,26,-0.4398861033725325
0.95,364732.72,218239.46,21801.83,2557.0,122134.43,101735.91,20035.19,363.33,0,2018,27,-0.9603582454899248
1.31,1889083.21,74307.97,1141765.73,786.08,672223.43,633568.75,34544.54,4110.14,0,2018,28,-2.126376780349685
1.25,5601182.31,453103.98,3462615.35,6313.27,1679149.71,1331769.48,327785.01,19595.22,0,2018,29,1.5521847932140769
1.07,558212.11,51785.31,440950.97,730.12,64745.71,33655.73,29785.54,1304.44,0,2018,30,-0.9032342716245356
1.09,574100.57,368897.34,32142.48,2021.15,171039.6,88818.19,82094.74,126.67,0,2018,31,-0.8240625643126526
1.27,562547.36,46684.37,288654.28,785.95,226422.76,193990.25,29482.65,2949.86,0,2018,32,1.128821849494739
0.76,1285352.41,617748.87,235263.73,12468.33,419871.48,224747.68,189913.8,5210.0,0,2018,33,0.07313200069313135
1.27,140907.28,38657.36,20193.57,1782.2,80274.15,39120.19,41153.96,0.0,0,2018,34,0.40784787155672564
1.12,421526.27,139167.14,129933.22,7335.37,145090.54,130423.18,14667.36,0.0,0,2018,37,1.6291507137511758
0.87,378680.21,88914.78,153086.49,2584.31,134094.63,110047.31,23813.99,233.33,0,2018,38,0.2343441366517266
0.95,200047.25,49108.45,55506.65,458.0,94974.15,74244.29,20156.53,573.33,0,2018,39,-1.6379745313425886
1.43,791906.17,233520.4,433028.36,1668.36,123689.05,119284.42,809.37,3595.26,0,2018,42,-0.33537341846608687
1.04,856479.04,168971.07,261462.49,1426.69,424618.79,126131.24,297611.52,876.03,0,2018,43,0.44072500945438325
1.03,530419.8,249523.11,79744.11,4282.22,196870.36,136527.43,56984.04,3358.89,0,2018,44,0.2504073755281352
0.69,8849426.91,4322688.97,988425.98,35137.65,3503174.31,2691461.21,750365.83,61347.27,0,2018,45,-0.0834057965578057
0.91,150147.2,31602.42,49416.39,1357.42,67770.97,19109.65,48562.29,99.03,0,2018,47,0.19363725599014572
1.25,98927.43,10523.24,51050.9,173.77,37179.52,10744.66,26434.86,0.0,0,2018,49,-1.2673124547897168
0.95,8037228.62,2466176.42,2002340.96,126496.07,3442215.17,1328899.38,2096922.86,16392.93,0,2018,52,-0.34715924502431017
0.82,1016802.97,561776.76,162275.81,13301.9,279448.5,166318.97,110933.29,2196.24,0,2018,53,-0.34647574851341184
1.51,1673877.4,136748.96,339512.94,2332.58,1182749.59,958819.25,223892.64,37.7,1,2018,51,-0.8619130393354377
1.5,3861.7,87.19,445.36,0.0,3329.15,3325.82,3.33,0.0,1,2018,0,-0.5951624386325836
1.55,20399.02,205.42,4702.85,0.0,15490.75,8701.79,6788.96,0.0,1,2018,1,-0.2810661181509844
1.8,3245.93,0.0,1013.57,0.0,2232.36,624.96,1607.4,0.0,1,2018,3,-0.3198277508963835
1.69,13872.96,12.61,7245.95,252.13,6362.27,6256.16,106.11,0.0,1,2018,7,-0.5198551328449971
1.66,38599.22,170.78,26056.02,0.0,12372.42,12359.09,13.33,0.0,1,2018,8,-1.353989813653998
1.7,21933.14,787.16,4928.25,0.0,16217.73,5360.45,10857.28,0.0,1,2018,9,0.4394293240114223
1.39,17675.18,458.17,1864.2,1.19,12465.35,6749.32,5716.03,0.0,1,2018,10,-0.7991901431636231
1.39,32512.27,5545.32,1153.81,0.0,25813.14,24849.25,963.89,0.0,1,2018,11,0.13955667754872766
1.55,27501.95,9534.81,2686.86,50.39,15229.89,14328.08,901.81,0.0,1,2018,12,-1.2370013095137828
1.51,25162.93,596.09,3340.73,0.0,17147.59,8205.39,8942.2,0.0,1,2018,13,-0.5479019787512065
1.29,8436.07,52.52,1269.4,0.0,7114.15,7029.12,85.03,0.0,1,2018,14,-2.385607482749367
1.46,235735.26,4644.73,51802.53,1.65,166806.87,112502.28,54304.59,0.0,1,2018,15,-1.2638399695982658
1.38,19327.58,334.37,483.63,0.0,18509.58,18502.92,6.66,0.0,1,2018,16,1.1832351817585107
2.02,15903.45,240.72,7176.68,0.0,8486.05,8482.72,3.33,0.0,1,2018,17,0.8783178634124166
1.37,11441.53,353.24,1360.4,0.0,9727.89,3147.35,6580.54,0.0,1,2018,19,-0.4772231083991213
1.56,3772.87,97.14,530.38,7.96,3137.39,2983.79,153.6,0.0,1,2018,20,0.7284791302026185
1.63,13608.12,1567.43,2221.79,0.0,9818.9,9818.9,0.0,0.0,1,2018,21,0.2607342103729099
1.55,110641.29,18161.03,43747.54,0.0,48732.72,48725.79,6.93,0.0,1,2018,22,-0.6199688211396867
1.59,5777.15,4.0,1741.35,0.0,4031.8,1409.89,2621.91,0.0,1,2018,23,2.071194522652672
1.34,9857.88,106.25,287.19,0.0,9464.44,9461.11,3.33,0.0,1,2018,24,0.4613645294818287
1.44,10690.3,60.92,2307.49,0.0,8321.89,4852.74,3469.15,0.0,1,2018,26,-0.44468398518212177
1.91,90085.62,10524.52,16291.88,1465.68,61803.54,61773.14,30.4,0.0,1,2018,28,-0.69578142211491
1.56,328951.01,19439.84,34574.57,1284.05,273652.55,247111.08,26541.47,0.0,1,2018,29,-0.36847193602245576
1.48,31973.52,0.0,884.71,0.0,31088.81,31088.81,0.0,0.0,1,2018,30,0.2845227900613329
1.29,7773.65,143.58,461.64,0.0,7168.43,7112.4,56.03,0.0,1,2018,31,-1.4481416399441294
1.57,27374.59,3246.63,4004.94,6.46,20116.56,20095.99,20.57,0.0,1,2018,32,1.847376691720211
1.41,23475.57,4470.1,3871.99,0.0,15133.48,15123.48,10.0,0.0,1,2018,33,-0.8480002499031001
1.38,16588.36,1249.13,23.91,0.0,15315.32,15311.99,3.33,0.0,1,2018,34,-0.8734814389498692
1.35,103949.93,5502.57,20115.1,4.74,78327.52,59958.5,18369.02,0.0,1,2018,35,0.30168037682988463
1.77,27835.16,1362.93,6940.44,3.45,19528.34,2325.17,17203.17,0.0,1,2018,36,-0.2767545120764267
1.35,26178.46,96.75,4439.0,44.14,21598.57,17882.14,3716.43,0.0,1,2018,38,-0.9073195992346872
1.54,13216.9,239.27,1663.67,0.0,11313.96,7327.14,3986.82,0.0,1,2018,39,-0.929031900569205
1.57,11659.38,2034.44,3712.52,0.0,5912.42,5912.42,0.0,0.0,1,2018,40,3.066974542489111
1.49,23490.79,4268.66,16047.61,0.0,3174.52,3164.52,10.0,0.0,1,2018,41,0.7171322365523844
1.75,43212.01,9662.73,11737.59,0.0,21811.69,21811.69,0.0,0.0,1,2018,42,0.9328133489882908
1.81,53808.85,2416.88,20594.44,121.7,30675.83,2382.58,28269.73,23.52,1,2018,43,0.2858883258641293
1.37,169056.91,27018.76,6474.77,0.0,135563.38,112858.82,22704.56,0.0,1,2018,45,0.920168394132901
1.67,6053.41,352.51,1992.53,0.0,3708.37,660.0,3048.37,0.0,1,2018,47,-1.068219417479691
1.09,22932.38,1790.33,1512.99,0.0,19629.06,17631.41,1997.65,0.0,1,2018,48,-0.4212030501544121
1.09,11376.83,140.46,252.29,0.0,10984.08,7564.7,3419.38,0.0,1,2018,49,0.5649628845691559
1.24,7956.77,89.62,250.49,0.0,7616.66,7603.33,13.33,0.0,1,2018,50,0.06711446532022908
1.68,258406.97,36581.92,63156.84,211.73,158456.48,97249.17,61169.61,37.7,1,2018,52,-0.8006870516534255
1.62,25922.24,2254.1,4889.3,0.0,18778.84,18078.5,700.34,0.0,1,2018,53,-0.25973870463430554
1.03,47105314.28,15644843.58,13548819.31,793658.51,17117992.88,11620663.52,5229855.39,267473.97,0,2018,51,0.7918600155101226
1.09,153603.62,19820.73,105093.0,116.94,28572.95,23571.94,4589.9,411.11,0,2018,0,0.2963991226664588
0.98,725611.79,338127.05,39315.21,2402.71,345766.82,228908.44,115043.93,1814.45,0,2018,1,1.4399518018730808
1.23,1109468.71,111335.31,735347.29,6803.09,255983.02,244903.92,10992.43,86.67,0,2018,2,0.20512182079823252
1.09,1009164.35,34601.69,843649.93,1529.55,129383.18,95401.72,32165.9,1815.56,0,2018,4,0.8922562071503054
1.15,6508694.8,2262725.96,1862170.67,137705.2,2246092.97,1884065.18,270851.15,91176.64,0,2018,6,1.1955246277701905
1.27,303101.69,96205.37,87451.7,8466.54,110978.08,95460.82,15517.26,0.0,0,2018,7,0.19205911940866707
1.12,306634.72,65255.22,26542.04,14080.42,200757.04,177146.0,23580.98,30.06,0,2018,9,1.815492792372179
1.16,861003.62,194493.35,179422.34,20945.81,466142.12,169560.93,296576.0,5.19,0,2018,12,1.1287624019802782
1.57,187668.0,3447.12,69158.23,49961.1,65101.55,46597.38,5854.62,12649.55,0,2018,14,-0.8490297075953424
1.18,4223314.84,769914.74,1155412.49,389102.77,1908884.84,1487473.36,372837.71,48573.77,0,2018,15,-2.3688745011452688
0.53,2295180.38,1074686.61,190364.58,4470.3,1025658.89,791729.6,233389.29,540.0,0,2018,18,-0.0447700582382497
1.17,221200.67,41092.66,43314.96,6590.56,130202.49,110793.85,17341.73,2066.91,0,2018,19,-0.16037074796491532
1.1,399933.37,90873.14,117904.94,7982.44,183172.85,75585.51,106887.34,700.0,0,2018,21,1.9794150405958773
1.02,3184339.1,1240830.21,387388.36,89543.17,1466577.36,1248494.73,154495.44,63587.19,0,2018,22,-0.1159343265127497
1.09,124447.82,31121.43,23905.57,329.65,69091.17,44132.59,23640.13,1318.45,0,2018,23,0.7210449455035605
1.32,779621.25,518599.72,51296.0,2601.76,207123.77,113143.45,93883.65,96.67,0,2018,24,-1.8101401172144365
1.16,4204402.97,1098253.31,1518151.66,40746.33,1547251.67,1282568.87,252024.19,12658.61,0,2018,25,1.4216861982812588
0.99,291903.0,126232.69,10236.33,1026.96,154407.02,118368.26,33394.32,2644.44,0,2018,26,0.5753806933199614
1.14,2722373.67,85747.38,1736644.11,1029.23,898952.95,870390.76,24414.41,4147.78,0,2018,28,-1.558289189901761
1.14,7156855.33,497485.26,4678193.39,8695.99,1972480.69,1625097.84,329115.07,18267.78,0,2018,29,-0.3213836342499916
1.02,677990.67,51707.94,548577.49,1428.03,76277.21,39273.1,35896.34,1107.77,0,2018,30,1.5003357967768554
1.2,499870.34,322042.8,27235.91,2251.1,148340.53,88617.06,59556.8,166.67,0,2018,31,-0.0752945624328504
1.24,631489.69,56181.66,339227.39,911.1,235169.54,202160.22,30271.54,2737.78,0,2018,32,-1.574813700554931
0.74,1417122.81,619292.64,311278.73,14122.66,472428.78,236394.71,230762.96,5271.11,0,2018,33,0.3750818171971173
1.29,148549.49,41369.86,21514.95,1769.59,83895.09,40226.37,43662.05,6.67,0,2018,34,0.4727364313171901
0.97,2842911.62,1365704.54,667401.78,10589.36,799215.94,725526.79,65803.72,7885.43,0,2018,35,-0.45851676240307354
1.01,878791.82,75344.5,322232.78,20214.32,461000.22,110167.9,349649.06,1183.26,0,2018,36,0.2454771864834698
1.11,343527.59,76849.98,108921.64,3198.39,154557.58,126575.71,27688.54,293.33,0,2018,38,0.19891998678262054
1.33,528364.19,166484.83,278421.43,753.04,82704.89,75557.59,1683.89,5463.41,0,2018,40,0.17318423461784552
1.06,568411.59,152309.98,154367.53,24932.46,236801.62,157080.98,77132.87,2587.77,0,2018,41,-1.0814176760754612
1.43,809183.25,216818.7,434563.82,1585.01,156215.72,152745.63,195.73,3274.36,0,2018,42,1.2752102750615384
1.18,713336.75,112317.74,206007.3,1347.96,393663.75,105939.89,286801.32,922.54,0,2018,43,1.637666605904508
1.09,523531.77,248554.47,73363.34,5734.86,195879.1,139229.31,53885.35,2764.44,0,2018,44,-2.188232543072814
0.7,9157655.54,4413960.21,1335069.02,40913.69,3367712.62,2188143.52,1117333.57,62235.53,0,2018,45,0.5580150653825857
1.14,5101163.5,2925327.55,353196.74,25022.12,1797617.09,1139404.29,648233.91,9978.89,0,2018,46,0.07694249802559755
1.07,132012.75,26966.9,36917.38,1027.75,67100.72,19680.48,47212.65,207.59,0,2018,47,2.0334390554936195
1.12,253839.12,109631.24,7692.55,789.04,135726.29,114267.75,15714.38,5744.16,0,2018,48,1.4052889000362778
1.15,97463.68,12448.05,51987.07,225.14,32803.42,9983.8,22819.62,0.0,0,2018,49,1.200675365697602
1.29,526122.38,342542.58,37506.01,1775.28,144298.51,82324.7,61813.81,160.0,0,2018,50,0.3706175080534626
1.01,7910315.69,2311472.0,1979223.57,140883.04,3478737.08,1288383.67,2173656.09,16697.32,0,2018,52,-0.08223976166312162
0.86,1072098.57,518796.88,212676.1,12976.4,327649.19,149735.92,175544.38,2368.89,0,2018,53,-0.2847565642490614
1.42,2109541.63,181149.41,348179.71,2397.78,1373723.99,1054811.41,318779.77,132.81,1,2018,51,-0.596200340249117
1.47,18027.53,234.18,6505.65,0.0,11287.7,6479.58,4808.12,0.0,1,2018,1,-0.6206113006406699
1.41,53841.02,1098.3,4948.37,44.77,47749.58,47649.07,100.51,0.0,1,2018,2,-0.8241863133210949
1.59,4128.55,0.0,999.44,0.0,3129.11,947.23,2181.88,0.0,1,2018,3,-2.5959661797953277
1.46,47482.3,31.5,2776.77,0.0,44674.03,37788.93,6885.1,0.0,1,2018,4,1.1683541822360266
1.08,31562.57,559.71,188.3,0.0,30814.56,17069.89,13744.67,0.0,1,2018,5,-0.2608452755193164
1.61,250116.68,46296.47,104441.05,0.0,99379.16,99332.74,46.42,0.0,1,2018,6,-0.007423948482197485
2.03,12621.38,12.29,5632.2,151.75,6825.14,6596.92,228.22,0.0,1,2018,7,1.2682558865874547
1.54,40230.0,193.25,20577.29,0.0,19459.46,19447.24,12.22,0.0,1,2018,8,-0.41334841797334476
1.47,19864.0,991.83,6956.91,0.0,11915.26,5594.97,6320.29,0.0,1,2018,9,1.8963504424138662
1.29,35808.81,639.77,2576.89,0.0,13062.04,6432.2,6629.84,0.0,1,2018,10,0.673333193106951
1.37,29461.48,5384.56,942.14,0.0,23134.78,20620.96,2513.82,0.0,1,2018,11,-0.4860839435601525
1.34,105739.76,33130.03,2435.26,162.43,70012.04,68142.66,1868.08,1.3,1,2018,12,-0.134762232384829
1.2,450749.72,6980.84,58089.18,0.0,184281.84,137414.16,46867.68,0.0,1,2018,15,-0.7166732474549857
1.37,17661.65,247.42,299.23,6.52,17108.48,17098.48,10.0,0.0,1,2018,16,0.3709683895198913
2.07,14827.33,101.76,6834.69,1.42,7889.46,7889.46,0.0,0.0,1,2018,17,-0.611334055429372
1.23,31498.02,6386.59,68.2,0.0,25043.23,24299.9,743.33,0.0,1,2018,18,-0.26534038327327636
1.3,11764.21,332.45,1809.58,0.0,9562.19,3331.35,6230.84,0.0,1,2018,19,0.2927982962396694
1.77,5678.59,271.45,730.94,13.24,4662.96,4447.66,215.3,0.0,1,2018,20,1.0368367052195906
1.63,11739.48,1375.67,2772.38,0.0,7591.43,7581.43,10.0,0.0,1,2018,21,-0.1929261718941251
1.55,118992.1,21923.37,47370.84,0.0,49697.89,49672.48,25.41,0.0,1,2018,22,2.2477413876979124
1.46,6356.63,0.0,2348.18,0.0,4008.45,1442.36,2566.09,0.0,1,2018,23,-0.7267122240229238
1.35,9085.67,91.39,295.56,0.0,8698.72,8695.39,3.33,0.0,1,2018,24,1.4524024080301254
1.57,211383.8,2785.73,46113.6,490.89,160805.66,137982.08,22823.58,0.0,1,2018,25,0.29300967373516223
1.38,11643.43,41.98,2727.32,0.0,8874.13,4895.84,3978.29,0.0,1,2018,26,1.1324555410652988
1.41,10542.33,567.03,161.22,0.0,9814.08,9436.22,377.86,0.0,1,2018,27,-0.6247820121791544
1.87,79858.6,7208.56,10444.44,1702.42,60503.18,60477.62,25.56,0.0,1,2018,28,1.6585115947089897
1.53,317412.83,15320.97,26643.76,1496.9,273951.2,240055.58,33895.62,0.0,1,2018,29,-0.010568242784357583
1.28,9086.17,142.83,555.14,0.0,8388.2,8363.33,24.87,0.0,1,2018,31,-1.4910293171420288
1.55,22689.59,2274.65,2698.66,4.31,17711.97,17698.58,13.39,0.0,1,2018,32,-0.32654734144639685
1.36,23473.17,3727.34,3827.7,0.0,15918.13,15914.8,3.33,0.0,1,2018,33,1.6088276038070193
1.36,18031.02,1158.56,34.39,0.0,16838.07,16831.41,6.66,0.0,1,2018,34,0.6992021134105465
1.3,85146.12,8976.7,6951.4,4.73,67708.34,47103.6,20604.74,0.0,1,2018,35,2.20575404166175
1.48,40820.37,1274.82,8228.71,0.0,31316.84,2296.49,29020.35,0.0,1,2018,36,-0.5007404345343605
2.2,14571.1,52.78,5654.57,91.3,8772.45,7899.17,873.28,0.0,1,2018,37,-0.5401751259015174
1.36,24865.7,120.05,4082.43,36.55,20626.67,18181.23,2445.44,0.0,1,2018,38,1.685663778989096
1.65,13106.15,2557.81,4400.52,0.0,6147.82,6144.49,3.33,0.0,1,2018,40,2.840573636744419
1.5,26285.46,4909.92,18497.0,0.0,2878.54,2870.77,7.77,0.0,1,2018,41,1.4159642258027563
1.83,40676.02,10427.67,11447.16,0.0,18801.19,18797.86,3.33,0.0,1,2018,42,-0.3067095399457485
1.43,19285.19,118.12,4632.97,45.54,14488.56,13092.74,1395.82,0.0,1,2018,44,0.9378935260233572
1.4,124068.99,1757.68,21226.07,81.99,101003.25,88317.92,12685.33,0.0,1,2018,46,-0.205127016095107
1.7,6974.76,395.13,2551.17,0.0,4028.46,888.9,3139.56,0.0,1,2018,47,0.028579472162760498
1.27,8557.45,115.44,445.33,0.0,7996.68,7976.68,20.0,0.0,1,2018,50,1.4807636961213744
1.42,507881.58,73986.72,77392.67,323.27,356178.92,198549.18,157496.93,132.81,1,2018,52,0.5275557442942111
1.49,25919.49,2178.36,4223.47,0.0,19517.66,18972.88,544.78,0.0,1,2018,53,1.1719006624638975
1.07,44705039.05,15241658.25,12611264.58,828737.97,16023378.25,11035193.03,4684090.46,304094.76,0,2018,51,-0.7524724261375308
1.22,136071.39,21919.16,92319.65,62.68,21769.9,16888.62,4406.84,474.44,0,2018,0,0.7886470804944311
0.98,755986.39,362131.91,42903.32,1761.7,349189.46,234031.59,112722.31,2435.56,0,2018,1,0.27914049900643656
1.47,945095.36,106069.57,559578.42,5921.04,273526.33,256031.45,17438.21,56.67,0,2018,2,-0.5290749356179633
1.17,110102.3,45581.82,5619.72,9946.35,48954.41,21755.04,27015.49,183.88,0,2018,3,0.357557432084955
1.29,831230.87,31153.19,644756.58,1374.56,153946.54,111654.62,40084.14,2207.78,0,2018,4,1.974979843923029
1.16,211776.68,16898.68,88289.85,53.24,106534.91,32384.38,73424.98,725.55,0,2018,5,1.246833629283585
1.25,287984.27,98639.89,71320.37,6444.15,111579.86,96653.55,14926.31,0.0,0,2018,7,0.4018084632551755
1.2,935297.56,89938.63,531152.28,149419.44,164787.21,135235.31,26681.72,2870.18,0,2018,8,-1.9467993794894924
1.11,282388.21,62242.81,28916.8,12569.37,178659.23,155160.15,23457.53,41.55,0,2018,9,-1.3249750900900252
1.06,216525.62,54893.97,26291.07,4981.44,130359.14,94941.87,35387.11,30.16,0,2018,10,0.5954560135929968
0.97,1055266.78,218834.67,322284.74,13084.59,501062.78,156157.49,344894.94,10.35,0,2018,12,1.5777403712951719
1.44,230226.89,3982.63,97782.4,73381.65,55080.21,32604.66,5689.41,16786.14,0,2018,14,2.434881470004076
1.19,4226079.91,716773.0,1280161.75,484221.88,1744923.28,1289030.08,385898.05,69995.15,0,2018,15,1.1179191450106587
1.14,375707.3,88548.77,174427.94,503.34,112227.25,100019.27,10183.54,2024.44,0,2018,16,1.22033247335676
1.28,406050.82,22825.75,295421.71,329.33,87474.03,85242.47,612.67,1618.89,0,2018,17,-1.0238258755660277
0.78,1482486.14,592613.95,293221.38,6143.71,590507.1,356491.03,233421.63,594.44,0,2018,18,1.5459244256205964
1.09,273960.35,153753.04,14294.87,575.01,105337.43,42023.3,63187.46,126.67,0,2018,20,0.20213097027103863
1.08,388206.13,99453.71,114923.9,7653.55,166174.97,78412.98,87173.1,588.89,0,2018,21,-1.1314107003074743
0.96,3433759.97,1258719.38,441223.66,81658.52,1652158.41,1522359.55,59636.85,70162.01,0,2018,22,0.005529545691217071
1.11,124564.89,30429.15,25197.16,259.71,68678.87,42852.21,24293.76,1532.9,0,2018,23,-0.7417903528011205
1.12,989235.06,659699.85,68912.09,2076.8,258546.32,114303.98,144139.01,103.33,0,2018,24,0.7769303550552591
1.23,3890137.58,1073114.48,1241221.27,30276.6,1545525.23,1270393.56,262434.68,12696.99,0,2018,25,-2.1939405210750906
